project,from_name,to_name,from_url,to_url,from_fqs,from_tctracer_fqs,from_testlinker_fqs,to_fqs,to_tctracer_fqs,to_testlinker_fqs,from_artifact,to_artifact,to_call_depth,label,tags,notes
spring-framework,requestAttributeMatcher,expectStatus,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/test/java/org/springframework/test/web/servlet/samples/client/standalone/resultmatches/RequestAttributeAssertionTests.java#L61,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/main/java/org/springframework/test/web/reactive/server/WebTestClient.java#L872,org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),org.springframework.test.web.reactive.server.WebTestClient.ResponseSpec.expectStatus(),org.springframework.test.web.reactive.server.WebTestClient.ResponseSpec.expectStatus(),org.springframework.test.web.reactive.server.WebTestClient.ResponseSpec.expectStatus(),#test-code #test-case-method,#main-code,2,0,,
spring-framework,requestAttributeMatcher,expectBody,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/test/java/org/springframework/test/web/servlet/samples/client/standalone/resultmatches/RequestAttributeAssertionTests.java#L61,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/main/java/org/springframework/test/web/reactive/server/WebTestClient.java#L915,org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),org.springframework.test.web.reactive.server.WebTestClient.ResponseSpec.expectBody(),org.springframework.test.web.reactive.server.WebTestClient.ResponseSpec.expectBody(),org.springframework.test.web.reactive.server.WebTestClient.ResponseSpec.expectBody(),#test-code #test-case-method,#main-code,2,0,,
spring-framework,requestAttributeMatcher,andExpect,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/test/java/org/springframework/test/web/servlet/samples/client/standalone/resultmatches/RequestAttributeAssertionTests.java#L61,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/main/java/org/springframework/test/web/servlet/ResultActions.java#L52,org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),org.springframework.test.web.servlet.ResultActions.andExpect(org.springframework.test.web.servlet.ResultMatcher),org.springframework.test.web.servlet.ResultActions.andExpect(ResultMatcher),org.springframework.test.web.servlet.ResultActions.andExpect(ResultMatcher),#test-code #test-case-method,#main-code,1,0,,
spring-framework,requestAttributeMatcher,resultActionsFor,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/test/java/org/springframework/test/web/servlet/samples/client/standalone/resultmatches/RequestAttributeAssertionTests.java#L61,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/main/java/org/springframework/test/web/servlet/client/MockMvcWebTestClient.java#L155,org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),org.springframework.test.web.servlet.client.MockMvcWebTestClient.resultActionsFor(org.springframework.test.web.reactive.server.ExchangeResult),org.springframework.test.web.servlet.client.MockMvcWebTestClient.resultActionsFor(ExchangeResult),org.springframework.test.web.servlet.client.MockMvcWebTestClient.resultActionsFor(EntityExchangeResult),#test-code #test-case-method,#main-code,2,0,,
spring-framework,requestAttributeMatcher,request,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/test/java/org/springframework/test/web/servlet/samples/client/standalone/resultmatches/RequestAttributeAssertionTests.java#L61,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/main/java/org/springframework/test/web/servlet/result/MockMvcResultMatchers.java#L53,org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),org.springframework.test.web.servlet.result.MockMvcResultMatchers.request(),org.springframework.test.web.servlet.result.MockMvcResultMatchers.request(),org.springframework.test.web.servlet.result.MockMvcResultMatchers.request(),#test-code #test-case-method,#main-code,1,0,,
spring-framework,requestAttributeMatcher,attribute,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/test/java/org/springframework/test/web/servlet/samples/client/standalone/resultmatches/RequestAttributeAssertionTests.java#L61,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/main/java/org/springframework/test/web/servlet/result/RequestResultMatchers.java#L113,org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),"org.springframework.test.web.servlet.result.RequestResultMatchers.attribute(java.lang.String, org.hamcrest.Matcher)","org.springframework.test.web.servlet.result.RequestResultMatchers.attribute(String, Matcher)","org.springframework.test.web.servlet.result.RequestResultMatchers.attribute(String, Matcher)",#test-code #test-case-method,#main-code,1,1,#integration-test-method,
spring-framework,requestAttributeMatcher,isOk,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/test/java/org/springframework/test/web/servlet/samples/client/standalone/resultmatches/RequestAttributeAssertionTests.java#L61,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/main/java/org/springframework/test/web/support/AbstractStatusAssertions.java#L90,org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),org.springframework.test.web.support.AbstractStatusAssertions.isOk(),org.springframework.test.web.support.AbstractStatusAssertions.isOk(),org.springframework.test.web.support.AbstractStatusAssertions.isOk(),#test-code #test-case-method,#main-code,2,0,,
spring-framework,requestAttributeMatcher,performRequest,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/test/java/org/springframework/test/web/servlet/samples/client/standalone/resultmatches/RequestAttributeAssertionTests.java#L61,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/test/java/org/springframework/test/web/servlet/samples/client/standalone/resultmatches/RequestAttributeAssertionTests.java#L73,org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.requestAttributeMatcher(),"org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.performRequest(org.springframework.test.web.reactive.server.WebTestClient, java.lang.String)","org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.performRequest(WebTestClient, String)","org.springframework.test.web.servlet.samples.client.standalone.resultmatches.RequestAttributeAssertionTests.performRequest(WebTestClient, String)",#test-code #test-case-method,#test-code #test-helper-method,1,0,,
spring-framework,emptyCacheControl,isNull,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-web/src/test/java/org/springframework/http/CacheControlTests.java#L34,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-r2dbc/src/main/java/org/springframework/r2dbc/core/binding/Bindings.java#L171,org.springframework.http.CacheControlTests.emptyCacheControl(),org.springframework.http.CacheControlTests.emptyCacheControl(),org.springframework.http.CacheControlTests.emptyCacheControl(),org.springframework.r2dbc.core.binding.Bindings.Binding.isNull(),org.springframework.r2dbc.core.binding.Bindings.Binding.isNull(),org.springframework.r2dbc.core.binding.Bindings.Binding.isNull(),#test-code #test-case-method,#main-code,1,0,,
spring-framework,emptyCacheControl,HttpHeadersAssert,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-web/src/test/java/org/springframework/http/CacheControlTests.java#L34,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/main/java/org/springframework/test/http/HttpHeadersAssert.java#L47,org.springframework.http.CacheControlTests.emptyCacheControl(),org.springframework.http.CacheControlTests.emptyCacheControl(),org.springframework.http.CacheControlTests.emptyCacheControl(),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(org.springframework.http.HttpHeaders),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(HttpHeaders),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(HttpHeaders),#test-code #test-case-method,#main-code,2,0,,
spring-framework,emptyCacheControl,assertThat,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-web/src/test/java/org/springframework/http/CacheControlTests.java#L34,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/test/java/org/springframework/test/http/HttpHeadersAssertTests.java#L459,org.springframework.http.CacheControlTests.emptyCacheControl(),org.springframework.http.CacheControlTests.emptyCacheControl(),org.springframework.http.CacheControlTests.emptyCacheControl(),org.springframework.test.http.HttpHeadersAssertTests.assertThat(org.springframework.http.HttpHeaders),org.springframework.test.http.HttpHeadersAssertTests.assertThat(HttpHeaders),org.springframework.test.http.HttpHeadersAssertTests.assertThat(HttpHeaders),#test-code #test-case-method,#test-code #test-helper-method,1,0,,
spring-framework,emptyCacheControl,getHeaderValue,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-web/src/test/java/org/springframework/http/CacheControlTests.java#L34,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-web/src/main/java/org/springframework/http/CacheControl.java#L341,org.springframework.http.CacheControlTests.emptyCacheControl(),org.springframework.http.CacheControlTests.emptyCacheControl(),org.springframework.http.CacheControlTests.emptyCacheControl(),org.springframework.http.CacheControl.getHeaderValue(),org.springframework.http.CacheControl.getHeaderValue(),org.springframework.http.CacheControl.getHeaderValue(),#test-code #test-case-method,#main-code,1,0,,
